"id","t","jp","pid","s","kid","kt","i","st","mi","nc","ju","mj","ut"
"1136","DATUK JOHN OT GHANI","KERJA SENDIRI","37","L","17700","parlimen","null","KLH","2018-04-28T14:37:30.103Z","2","7835","3331","799"
"1375","TOH SIN WAH","","20","L","10400","parlimen","017","HD","2018-04-28T13:06:30.377Z","1","173","92353","610"
"2078","DR. PAMELA YONG ","PAKAR ORTODONTIK","1","P","17216","dun","null","HD","2018-04-28T14:39:49.093Z","3","1829","12408","112"
"2240","DATUK ANITA BARANTING","PENIAGA","1","P","16805","dun","null","MNG","2018-04-28T14:39:24.330Z","3","8877","4592","584"
"1191","ABDUL NASIR BIN AB RAUP","","2","L","18952","dun","null","HD","2018-04-28T14:53:59.337Z","4","139","4926","324"
"1108","PANG THOU CHUNG","","94","L","19057","dun","null","HD","2018-04-28T14:20:18.220Z","1","873","9383","285"
"1046","DATUK SERI PANGLIMA DR. MAXIMUS JOHNITY ONGKILI","MENTERI TENAGA, TEKNOLOGI HIJAU & AIR","1","L","16800","parlimen","null","MNG","2018-04-28T14:37:13.887Z","4","13033","1774","1179"
"1589","DATO' SRI HASAN BIN ARIFIN","AHLI PERNIAGAAN","1","L","09100","parlimen","null","MNG","2018-04-28T12:38:07.223Z","3","26628","11395","917"
"1815","USTAZ SHAHRUL","TIADA","2","L","09100","parlimen","null","KLH","2018-04-28T12:38:07.223Z","1","15233","11395","917"
"1607","TOH SIN WAH","","20","L","10431","dun","017","HD","2018-04-28T13:08:47.557Z","2","228","48272","332"
"1049","SITARUNISAH BINTI AB KADIR","BERNIAGA","37","P","09100","parlimen","null","KLH","2018-04-28T12:38:07.223Z","2","7876","11395","917"
"1162","ROGER CHONG WEI LEUNG","AHLI PERNIAGAAN","83","L","17317","dun","null","HD","2018-04-28T16:44:01.250Z","2","494","4610","342"
"1297","ZULKURNAIN BIN MOHAMAD RIDZUAN","-","37","L","09140","dun","null","HD","2018-04-28T12:38:13.707Z","3","2126","2478","310"
"1442","USTAZ NAZRI BIN AHMAD","TIADA","2","L","09140","dun","null","KLH","2018-04-28T12:38:13.707Z","2","6970","2478","310"
"1787","CIKGU OSMAN BAKAR","","37","L","09141","dun","null","KLH","2018-04-28T12:38:18.700Z","2","2781","4840","338"
"1334","CHIN SHU YING ","TIADA ","1","L","17214","dun","null","HD","2018-04-28T14:39:41.227Z","2","1261","7902","84"
"355","TOK IMAM LI","TIADA","37","L","02314","dun","null","HD","2018-04-28T12:50:06.450Z","1","1928","2657","249"
"1627","MOHD JOHARI BIN HUSSAIN","-","1","L","09142","dun","null","MNG","2018-04-28T12:38:22.823Z","4","6662","1280","229"
"2192","MOHD ASHRAF CHIN ABDULLAH","","82","L","16700","parlimen","null","HD","2018-04-28T14:36:43.473Z","2","1432","1359","955"
"1664","CIKGU SAZILI MOHD NOR","-","37","L","09142","dun","null","KLH","2018-04-28T12:38:22.823Z","3","3029","1280","229"
"1356","MD YUNUS BIN RAMLI","BERNIAGA","2","L","09142","dun","null","KLH","2018-04-28T12:38:22.823Z","1","5382","1280","229"
"176","HAJI ZURAIDIN BIN ABDULLAH","BERNIAGA","2","L","02314","dun","null","MNG","2018-04-28T12:50:06.450Z","4","8701","2657","249"
"1639","MOHD. SHAFIE APDAL","","91","L","18900","parlimen","null","MNG","2018-04-28T14:56:06.667Z","4","26809","20674","982"
"2214","ARTHUR JOSEPH KURUP","TIADA","1","L","18200","parlimen","null","MNG","2018-04-28T15:05:13.430Z","4","11783","2314","528"
"1736","Ir. AZIK BIN CHIK","JURUTERA AWAM","37","L","03510","dun","null","HD","2018-04-28T11:29:29.153Z","2","894","4567","286"
"1193","IMAM ZUL","BERNIAGA","20","L","09142","dun","027","HD","2018-04-28T12:38:22.823Z","2","58","1280","229"
"2277","SHARIFF AZMAN SH ALONG","","91","L","16700","parlimen","null","KLH","2018-04-28T14:36:43.473Z","1","17144","1359","955"
"2227","RADIN MALLEH","MENTERI PEMBANGUNAN LUAR BANDAR SABAH","1","L","18135","dun","null","KLH","2018-04-28T14:39:35.907Z","2","4717","293","222"
"58","PS RAJOO","","20","L","11148","dun","025","HD","2018-04-28T13:00:39.487Z","5","95","33600","344"
"2218","AZIZUL BIN TANDEK","","86","L","19158","dun","null","HD","2018-04-28T15:13:49.647Z","6","20","2150","275"
"2300","BALAMURUGAN A/L SANMUGAM ","TIADA","89","L","12811","dun","null","HD","2018-04-28T12:48:25.583Z","2","92","11782","152"
"2256","DATUK HJ. ABD MUIS HJ. PICHO","TIADA","1","L","19160","dun","null","MNG","2018-04-28T15:13:08.077Z","3","2468","193","109"
"2232","MAIDIN BIN ATAK @ MAIDIN HAJI OSMAN","TIADA","90","L","18200","parlimen","null","HD","2018-04-28T15:05:13.430Z","3","212","2314","528"
"2273","USTAZ ROSLAN RAMLI","","2","L","19160","dun","null","HD","2018-04-28T15:13:08.077Z","2","504","193","109"
"2279","DATUK SERI PANGLIMA WILFRED MADIUS TANGAU","AHLI PERNIAGAAN","1","L","17000","parlimen","null","MNG","2018-04-28T15:14:01.280Z","1","22494","7624","958"
"2207","LIM TING KHAI","","1","L","19158","dun","null","KLH","2018-04-28T15:13:49.647Z","2","5557","2150","275"
"2282","HASSAN A GANI PG AMIR","BEKERJA SENDIRI","91","L","19160","dun","null","KLH","2018-04-28T15:13:08.077Z","4","2275","193","109"
"1570","RAJASEKARAN ","","20","L","11150","dun","025","HD","2018-04-28T13:01:14.797Z","5","93","21639","247"
"2203","HENG SEAI KIE","","1","P","07100","parlimen","null","KLH","2018-04-28T13:06:24.303Z","3","19145","29778","853"
"2202","CALVIN CHONG KET KIUN","PENIAGA","3","L","18645","dun","null","MNG","2018-04-28T14:32:55.310Z","2","12219","6647","256"
"2291","YUSRI HJ YUNUS","","82","L","19160","dun","null","HD","2018-04-28T15:13:08.077Z","1","38","193","109"
"2234","BAKIR BIN MANCAING","BERNIAGA SENDIRI","94","L","16703","dun","null","HD","2018-04-28T14:39:18.213Z","4","1527","1282","416"
"2157","DATO' SERI NIZAR","","37","L","07144","dun","null","MNG","2018-04-28T13:05:19.647Z","2","12425","3614","284"
"2187","DATUK JAPLIN BIN AKIM","TIADA","1","L","16908","dun","null","MNG","2018-04-28T15:16:38.777Z","1","8738","1225","356"
"575","DATO' KAMARUDIN JAFFAR","TIADA","37","L","12400","parlimen","null","MNG","2018-04-28T10:41:42.423Z","2","41126","19930","444"
"1813","DATUK ABIDIN BIN MADINGKIR","PEGUAM","1","L","17931","dun","null","MNG","2018-04-28T15:07:26.627Z","2","5666","2066","234"
"2219","SITI SHAZIANTI BINTI AJAK","BERNIAGA SENDIRI","94","P","18800","parlimen","null","HD","2018-04-28T14:37:54.157Z","4","1306","6401","1079"
"1419","GOH LEONG SAN","TIADA","20","L","13800","parlimen","025","HD","2018-04-28T12:48:29.900Z","3","1415","49175","1432"
"2296","ABD. MUKSIN BIN MOHAMMAD HASSAN","","20","L","18954","dun","005","HD","2018-04-28T14:53:41.220Z","6","15","7851","381"
"1636","GOH LEONG SAN","TIADA","20","L","13819","dun","025","HD","2018-04-28T12:49:18.177Z","1","349","14612","380"
"804","ADNAN BIN SEMAN","TIADA","1","L","12400","parlimen","null","KLH","2018-04-28T10:41:42.423Z","1","21196","19930","444"
"898","SIM TONG HIM","TIADA","20","L","13820","dun","025","HD","2018-04-28T12:49:21.810Z","3","517","16173","201"
"568","DR. ROSNI ADAM","BEKERJA SENDIRI","2","P","12400","parlimen","null","HD","2018-04-28T10:41:42.423Z","3","7884","19930","444"
"2259","ENGAH BIN SINTAN","BERNIAGA","20","L","18200","parlimen","013","HD","2018-04-28T15:05:13.430Z","5","65","2314","528"
"1184","LIM JAK WONG","-","20","L","13821","dun","025","HD","2018-04-28T12:50:35.470Z","2","62","2895","155"
"2307","TERENCE SINTI ","PENIAGA ","93","L","17011","dun","null","KLH","2018-04-28T15:22:57.670Z","4","2457","1443","175"
"1734","CHIN CHOONG SEONG","PEGUAM","20","L","13822","dun","025","HD","2018-04-28T12:54:08.257Z","1","141","11313","122"
"596","R.KUMARY","","20","P","04616","dun","020","HD","2018-04-28T12:53:17.927Z","3","23","9049","168"
"2251","LAIMOI @ YUSLINAH BINTI LAIKIM","BERNIAGA SENDIRI","94","P","18100","parlimen","null","HD","2018-04-28T14:37:36.800Z","3","645","1133","661"
"2129","APANDY @ LUKAN BIN ANGINDI","BERNIAGA SENDIRI","94","L","18238","dun","null","HD","2018-04-28T15:06:43.607Z","4","165","2072","228"
"2241","RUBIN BIN BALANG","PENGERUSI LEMBAGA INDUSTRI GETAH","1","L","18100","parlimen","null","KLH","2018-04-28T14:37:36.800Z","1","10230","1133","661"
"2310","JORNAH MOZIHIM","TIADA","90","P","16804","dun","null","HD","2018-04-28T14:39:21.680Z","4","1348","1687","557"
"2275","BESARUN BIN KECHA","TIADA","15","L","18544","dun","null","HD","2018-04-28T14:37:03.270Z","2","61","3848","267"
"2235","DATU NASRUN BIN DATU MANSUR","TIMBALAN MENTERI KABINET MALAYSIA","1","L","18800","parlimen","null","KLH","2018-04-28T14:37:54.157Z","1","16951","6401","1079"
"2292","HIEW VUN ZIN","AHLI PERNIAGAAN","91","L","18544","dun","null","MNG","2018-04-28T14:37:03.270Z","3","7243","3848","267"
"2319","PUVANANDERAN A/L GANASAMOORTHY","","20","L","11000","parlimen","025","HD","2018-04-28T13:01:34.753Z","4","120","78773","1204"
"2146","SHARATHA MASYAROH BINTI JOHN RIDWAN LINCON","PEGUAM","94","P","19158","dun","null","HD","2018-04-28T15:13:49.647Z","3","125","2150","275"
"2301","LIM KAI MIN","TIADA","1","L","18544","dun","null","KLH","2018-04-28T14:37:03.270Z","4","3395","3848","267"
"2303","JONISTON BIN LUMAI @ BANGKUAI","BEKERJA SENDIRI ","1","L","17011","dun","null","MNG","2018-04-28T15:22:57.670Z","1","4336","1443","175"
"2180","CHAN TZUN HEI","TIADA","1","L","18645","dun","null","KLH","2018-04-28T14:32:55.310Z","1","5572","6647","256"
"1420","ROHANI BINTI YAACOB ","","20","P","15943","dun","025","HD","2018-04-28T13:00:48.413Z","1","113","8746","699"
"2154","MANIS BUKA BINTI MOHD DARAH","SURI RUMAH","91","P","18954","dun","null","MNG","2018-04-28T14:53:41.220Z","4","10662","7851","381"
"109","IR. TAN SEONG LIM","","1","L","10400","parlimen","null","HD","2018-04-28T13:06:30.377Z","3","12077","92353","610"
"2213","NOORITA SUAL","PEGUAM","3","P","18100","parlimen","null","MNG","2018-04-28T14:37:36.800Z","2","11363","1133","661"
"2184","CHE ZAIDI BIN SAIDIN","TIADA","1","L","00315","dun","null","KLH","2018-04-28T13:21:40.257Z","3","2929","42","116"
"2286","MOHD ARIFIN BIN MOHD ARIF","PEMBANTU MENTERI NEGERI SABAH","1","L","17624","dun","null","MNG","2018-04-28T14:38:32.500Z","1","6495","2403","182"
"1159","RAGINDRAN A/L SIVASAMY","","20","L","04927","dun","025","HD","2018-04-28T13:03:06.993Z","4","87","13390","166"
"2247","UDA BIN SULAI ","PENSIONER ","91","L","17318","dun","null","MNG","2018-04-28T15:45:14.800Z","3","6526","208","294"
"2137","KAK IDA","-","37","P","00313","dun","null","KLH","2018-04-28T13:36:00.943Z","2","1512","328","103"
"2020","HAJI ALIPA JACKERY","","52","L","19055","dun","null","HD","2018-04-28T14:00:02.230Z","4","119","174","252"
"2161","AFIFI BIN OSMAN","TIADA","1","L","00313","dun","null","KLH","2018-04-28T13:36:00.943Z","3","2871","328","103"
"2321","DAUSIEH BINTI QUECK @ PARAMAN ","","2","P","16703","dun","null","HD","2018-04-28T14:39:18.213Z","2","262","1282","416"
"2199","TEH CHAI AAN","BERNIAGA","1","L","00101","dun","null","MNG","2018-04-28T13:53:29.337Z","3","2762","142","182"
"2113","NESTOR BIN JOANNES","TIADA","90","L","18032","dun","null","HD","2018-04-28T14:39:42.200Z","2","456","1037","118"
"2274","LT KOL (B) HJ AZHAR BIN HJ OMAR","PESARA","37","L","00104","dun","null","KLH","2018-04-28T13:43:58.607Z","2","1964","720","146"
"2233","JAMES @ EBI GHANI ","BERNIAGA SENDIRI ","94","L","17522","dun","null","HD","2018-04-28T15:37:17.157Z","3","448","2108","227"
"2317","ABDUL NASIR BIN JAMALUDDIN","","86","L","16701","dun","null","HD","2018-04-28T14:39:13.497Z","6","43","379","279"
"2243","DR. JOACHIM GUNSALAM","DOKTOR SWASTA","1","L","17929","dun","null","MNG","2018-04-28T14:57:20.333Z","5","3971","255","325"
"2244","IZIZAM BIN IBRAHIM","AHLI PERNIAGAAN","37","L","00100","parlimen","null","KLH","2018-04-28T13:34:22.873Z","1","13594","1438","780"
"2326","SAHING BIN TAKING","BERNIAGA","94","L","18851","dun","null","HD","2018-04-28T14:39:19.057Z","3","141","268","223"
"2330","GAN PECK CHENG","","37","P","15023","dun","null","MNG","2018-04-28T13:08:28.743Z","1","26825","17205","420"
"2297","SUWAH BULLEH","AHLI PERNIAGAAN","93","L","16906","dun","null","HD","2018-04-28T14:39:27.400Z","1","1494","2264","392"
"2216","POON MING FUNG @ FRANKIE","PEGUAM","3","L","18646","dun","null","MNG","2018-04-28T14:33:07.080Z","2","5818","1816","196"
"393","ALEX SHEE CHEE WENG","PENIAGA","20","L","10942","dun","029","HD","2018-04-28T13:10:30.670Z","4","72","9608","430"
"2333","DENNIS WAN","","9","L","10225","dun","null","HD","2018-04-28T13:26:54.693Z","2","103","30755","375"
"2287","HARIS BIN BOLOS","TIADA","91","L","18136","dun","null","KLH","2018-04-28T15:03:59.107Z","2","5198","895","410"
"2229","BAHARUDDIN AHMAD","TIADA","2","L","00105","dun","null","KLH","2018-04-28T13:56:50.163Z","3","2088","949","102"
"394","ZAINAL AZWAR BIN KAMARUDDIN","","20","L","10944","dun","025","HD","2018-04-28T13:10:44.270Z","5","49","500","412"
"2324","NORAZLINAH BINTI ARIF","","91","P","18851","dun","null","MNG","2018-04-28T14:39:19.057Z","2","4898","268","223"
"2224","CIKGU AZAM","","1","L","00209","dun","null","KLH","2018-04-28T13:47:53.000Z","1","2999","1254","144"
"2285","ASSAFFAL P. ALIAN","PELADANG","91","L","18849","dun","null","MNG","2018-04-28T14:39:23.687Z","4","6295","1001","352"
"2134","MOHGANAN A/L P MANIKAM","","20","L","05914","dun","029","HD","2018-04-28T13:29:17.180Z","3","60","1922","250"
"2236","DAUD BIN YUSOF","TIADA","91","L","17623","dun","null","MNG","2018-04-28T14:11:37.177Z","2","6912","795","228"
"2309","ABIDULA BIN AMSANA","BERNIAGA SENDIRI","94","L","16701","dun","null","HD","2018-04-28T14:39:13.497Z","3","198","379","279"
"2264","CHRISNADIA  SINAM","TIADA","37","P","17000","parlimen","null","KLH","2018-04-28T15:14:01.280Z","2","14870","7624","958"
"2320","SITUL BIN MINTOW","WARTAWAN BEBAS ","20","L","17113","dun","025","HD","2018-04-28T14:39:37.150Z","3","57","7783","316"
"2262","CHINLY BIN MONIU @ MAH TSEN LI","TIADA","90","L","18135","dun","null","HD","2018-04-28T14:39:35.907Z","4","69","293","222"
"2215","KUSUGAN BIN ALI","","82","L","16701","dun","null","HD","2018-04-28T14:39:13.497Z","1","105","379","279"
"2198","YAHIA @ YAHYA BIN RAIMAH","BERNIAGA","94","L","18136","dun","null","HD","2018-04-28T15:03:59.107Z","1","124","895","410"
"2313","ABD SANI BIN MARIP @ MARIF","TIADA ","91","L","17624","dun","null","KLH","2018-04-28T14:38:32.500Z","5","4092","2403","182"
"2188","MOHD NASIR BIN SUMADI","","52","L","19158","dun","null","HD","2018-04-28T15:13:49.647Z","7","28","2150","275"
"2246","ABD RAHMAN BIN TAGGOH  ","","86","L","18849","dun","null","HD","2018-04-28T14:39:23.687Z","2","102","1001","352"
"2174","ANGIN @ NASRUDDIN BIN LAMBAHAN","TIADA","90","L","18238","dun","null","HD","2018-04-28T15:06:43.607Z","3","156","2072","228"
"2190","CHRISTINA LIEW ","PEGUAM","37","P","17215","dun","null","MNG","2018-04-28T14:39:45.763Z","4","8174","2954","378"
"2269","MIZMA BINTI APPEHDULLAH","AHLI PERNIAGAAN","1","P","18849","dun","null","KLH","2018-04-28T14:39:23.687Z","3","5294","1001","352"
"2294","ALI OMAR BIN MOHD IDRIS","BERNIAGA SENDIRI","94","L","17624","dun","null","HD","2018-04-28T14:38:32.500Z","2","456","2403","182"
"2257","BULANGAN PANASI","BERNIAGA","94","L","18849","dun","null","HD","2018-04-28T14:39:23.687Z","1","928","1001","352"
"1591","MOHD KHAIRUL AZAM BIN ABDUL AZIZ","TIADA","20","L","10000","parlimen","013","HD","2018-04-28T13:16:24.890Z","4","73","52543","517"
"2181","RAMLI BIN PATARUDDIN   ","","2","L","18800","parlimen","null","HD","2018-04-28T14:37:54.157Z","3","1431","6401","1079"
"1819","ROBERT TAWIK","PENIAGA","93","L","18033","dun","null","MNG","2018-04-28T14:59:41.403Z","3","4552","165","190"
"2271","TAY JIN KIONG @ ALFRED","TIADA","90","L","18136","dun","null","HD","2018-04-28T15:03:59.107Z","3","152","895","410"
"2308","NILWAN BIN KABANG","PEMBANTU MENTERI KABINET NEGERI SABAH","1","L","18851","dun","null","KLH","2018-04-28T14:39:19.057Z","1","4630","268","223"
"2009"," YACOOB ","","20","L","05030","dun","025","HD","2018-04-28T13:20:19.280Z","5","119","10388","291"
"2280","JIMMY JAWATAH","USAHAWAN","93","L","18135","dun","null","HD","2018-04-28T14:39:35.907Z","1","861","293","222"
"2140","MUHAMMAD MAJNUN BIN ABDUL WAHAB","","20","L","05029","dun","021","HD","2018-04-28T13:19:29.613Z","5","146","9561","216"
"2295","GAIBIN RANSOI ","TIADA ","90","L","17011","dun","null","HD","2018-04-28T15:22:57.670Z","2","543","1443","175"
"2281","RAYMOND BIN AHUAR","KERJA SENDIRI","37","L","18200","parlimen","null","KLH","2018-04-28T15:05:13.430Z","2","9469","2314","528"
"1957","RUBBIN GURIBAH","USAHAWAN","93","L","16907","dun","null","KLH","2018-04-28T14:39:30.970Z","2","3034","3294","251"
"2266","NORSAH BONGSU","PERUNDING PELABURAN","2","P","18544","dun","null","HD","2018-04-28T14:37:03.270Z","1","677","3848","267"
"2325","JO-ANNA SUE HENLEY RAMPAS","TIADA","91","P","17011","dun","null","KLH","2018-04-28T15:22:57.670Z","3","2893","1443","175"
"1882","MUHD FAKHRUDIN B ABU HANIPAH","","20","L","08800","parlimen","004","HD","2018-04-28T13:28:31.777Z","2","46","1904","865"
"1852","RICHARD YONG WE KONG","PENIAGA ","27","L","17214","dun","null","HD","2018-04-28T14:39:41.227Z","3","673","7902","84"
"1402","MIASIN@AIMADUDDIN BIN MION","BERNIAGA","94","L","16900","parlimen","null","HD","2018-04-28T14:37:16.497Z","3","2092","4262","1173"
"1917","CLEFTUS STEPHEN SPINE","TIADA","93","L","17400","parlimen","null","HD","2018-04-28T14:45:55.757Z","2","1196","23473","417"
"1315","BARLUS BIN MANGABIS","TIADA","91","L","16800","parlimen","null","KLH","2018-04-28T14:37:13.887Z","3","7113","1774","1179"
"2323","SYRA PETER @ P GOM","BERNIAGA","94","P","17000","parlimen","null","HD","2018-04-28T15:14:01.280Z","3","2311","7624","958"
"1571","KHAIDIR AHMAD","","20","L","08800","parlimen","017","HD","2018-04-28T13:28:31.777Z","1","178","1904","865"
"1320","KHAIDIR AHMAD","","20","L","08831","dun","017","HD","2018-04-28T13:28:48.837Z","3","80","3725","428"
"2318","KALAKAU @ KALAKAN BIN UNTOL @ ENTOL","TIADA","90","L","17000","parlimen","null","HD","2018-04-28T15:14:01.280Z","4","2611","7624","958"
"2299","PAUMIN @ MOHD AMINUDDIN BIN ALING","TIADA","2","L","17000","parlimen","null","HD","2018-04-28T15:14:01.280Z","5","1357","7624","958"
"2160","TAN LEE FATT","TIADA ","3","L","17214","dun","null","MNG","2018-04-28T14:39:41.227Z","1","9163","7902","84"
"2338","DATU MOHD FAISAL BIN DATU BACHTIYAL","BEKERJA SENDIRI","20","L","18543","dun","021","HD","2018-04-28T14:53:27.457Z","6","43","2035","337"
"2290","JOHNSON BIN ASSAN @ JOHNSON GABAN","TIADA","90","L","16805","dun","null","HD","2018-04-28T14:39:24.330Z","1","553","4592","584"
"2315","ALIAS RAHMAD BIN BENJAMIN","KERJA SENDIRI","86","L","18543","dun","null","HD","2018-04-28T14:53:27.457Z","5","16","2035","337"
"2328","SAZALYE DONOL BIN ABDULLAH","PEGUAMBELA DAN PEGUAMCARA","37","L","16804","dun","null","KLH","2018-04-28T14:39:21.680Z","2","5259","1687","557"
"1916","LIM KAT CHUNG","PROFESSIONAL PHOTOGHAPHER","27","L","17215","dun","null","HD","2018-04-28T14:39:45.763Z","5","598","2954","378"
"2322","ABDUL RASHID BIN ABDUL RAHMAN","TIADA","15","L","18543","dun","null","HD","2018-04-28T14:53:27.457Z","4","48","2035","337"
"2006","DR. CHAN CHEE CHING","PEGUAM ","20","L","17215","dun","027","HD","2018-04-28T14:39:45.763Z","1","94","2954","378"
"2114","GEE TIEN SIONG","SALES MANAGER ","27","L","17216","dun","null","HD","2018-04-28T14:39:49.093Z","1","807","12408","112"
"2283","AIDI MOKTAR","PESARA","91","L","17522","dun","null","MNG","2018-04-28T15:37:17.157Z","4","9234","2108","227"
"2293","DATUK HAJI SAPAWI BIN AMAT WASALI @ AHMAD","PENGARAH YAYASAN SABAH","1","L","17828","dun","null","KLH","2018-04-28T15:11:27.423Z","2","5888","760","204"
"2327","SAMSUDIN YAHYA","TIADA","1","L","18543","dun","null","KLH","2018-04-28T14:53:27.457Z","3","4705","2035","337"
"1953","EDWARD PODOK","TIADA","90","L","18747","dun","null","HD","2018-04-28T14:40:23.963Z","2","205","4121","408"
"2332","ARIFIN BIN ASGALI","AHLI PERNIAGAAN","91","L","18543","dun","null","MNG","2018-04-28T14:53:27.457Z","2","6740","2035","337"
"2306","JULITA MOJUNGKI","TIADA","1","P","16804","dun","null","MNG","2018-04-28T14:39:21.680Z","3","6946","1687","557"
"2197","JAAFAR BIN ISMAIL ","BERNIAGA SENDIRI","94","L","17600","parlimen","null","HD","2018-04-28T14:37:26.030Z","3","1300","156","385"
"2176","JONATHAN BIN YASIN","PEGUAMBELA DAN PEGUAMCARA","37","L","17900","parlimen","null","MNG","2018-04-28T14:54:04.447Z","3","14880","1076","769"
"2336","SAHAR ABDUL MAJID","USAHAWAN","2","L","18543","dun","null","HD","2018-04-28T14:53:27.457Z","1","366","2035","337"
"2091","ELBERT BIN SIKUIL","TIADA","90","L","17500","parlimen","null","HD","2018-04-28T15:36:57.123Z","1","481","325","543"
